名称,大类,中类,经度,纬度,省份,城市,区域
重庆火锅,餐饮美食,中国菜,104.085529,30.685698,四川省,成都市,金牛区
重庆火锅串串,餐饮美食,中国菜,104.052679,30.676744,四川省,成都市,金牛区
重庆鸡公煲,餐饮美食,中国菜,104.098682,30.668588,四川省,成都市,成华区
重庆鸡公煲,餐饮美食,中国菜,104.127641,30.670011,四川省,成都市,成华区
重庆鸡公煲,餐饮美食,中国菜,104.101466,30.670615,四川省,成都市,成华区
重庆鸡公煲,餐饮美食,中国菜,104.097774,30.673358,四川省,成都市,成华区
重庆鸡公煲,餐饮美食,中国菜,104.047966,30.681116,四川省,成都市,金牛区
重庆鸡公煲,餐饮美食,中国菜,104.057261,30.699508,四川省,成都市,金牛区
重庆鸡公煲,餐饮美食,中国菜,104.094442,30.703028,四川省,成都市,成华区
重庆鸡公煲特色纸包鱼,餐饮美食,中国菜,104.051022,30.701532,四川省,成都市,金牛区
重庆鸡汤铺盖面,餐饮美食,中国菜,104.10857,30.688176,四川省,成都市,成华区
重庆鸡杂面,餐饮美食,中国菜,104.04753,30.71325,四川省,成都市,金牛区
重庆家常菜,餐饮美食,中国菜,104.092836,30.681301,四川省,成都市,成华区
重庆家常菜馆,餐饮美食,中国菜,104.074483,30.654758,四川省,成都市,锦江区
重庆家常餐馆,餐饮美食,中国菜,104.097638,30.711189,四川省,成都市,成华区
重庆家乡炒菜,餐饮美食,中国菜,104.070719,30.700137,四川省,成都市,成华区
重庆江北老灶火锅,餐饮美食,中国菜,104.065739,30.712157,四川省,成都市,金牛区
重庆江湖菜,餐饮美食,其他,104.110586,30.710133,四川省,成都市,成华区
重庆精品牛肉面,餐饮美食,小吃快餐,104.102756,30.662368,四川省,成都市,成华区
重庆聚慧食品,餐饮美食,小吃快餐,104.07233,30.669955,四川省,成都市,青羊区
重庆老船夫河鲜自助,餐饮美食,中国菜,104.096904,30.657444,四川省,成都市,成华区
重庆老裹裹老火锅,餐饮美食,中国菜,104.10137,30.67076,四川省,成都市,成华区
重庆老火锅王,餐饮美食,中国菜,104.048185,30.671613,四川省,成都市,金牛区
重庆老火锅王,餐饮美食,中国菜,104.046364,30.673408,四川省,成都市,金牛区
重庆老麻抄手,餐饮美食,中国菜,104.067768,30.673547,四川省,成都市,青羊区
重庆老麻抄手,餐饮美食,中国菜,104.090405,30.682082,四川省,成都市,金牛区
重庆老麻抄手,餐饮美食,中国菜,104.072229,30.705164,四川省,成都市,成华区
重庆老麻抄手店,餐饮美食,小吃快餐,104.054818,30.656956,四川省,成都市,青羊区
重庆老梭边鱼府,餐饮美食,其他,104.050322,30.678402,四川省,成都市,金牛区
重庆老外婆耗儿鱼,餐饮美食,中国菜,104.089764,30.653811,四川省,成都市,成华区
重庆老外婆耗儿鱼,餐饮美食,中国菜,104.043849,30.65459,四川省,成都市,青羊区
重庆老味坝坝火锅,餐饮美食,中国菜,104.099138,30.697608,四川省,成都市,成华区
重庆老五牛肉面,餐饮美食,中国菜,104.103703,30.66836,四川省,成都市,成华区
重庆老五牛肉面,餐饮美食,中国菜,104.120804,30.679248,四川省,成都市,成华区
重庆老夏老火锅,餐饮美食,中国菜,104.046456,30.665033,四川省,成都市,金牛区
重庆老渔夫冷锅鱼,餐饮美食,中国菜,104.097868,30.665239,四川省,成都市,成华区
重庆老灶王老火锅,餐饮美食,中国菜,104.124053,30.671104,四川省,成都市,成华区
重庆老字号火锅冒菜,餐饮美食,中国菜,104.084748,30.659072,四川省,成都市,锦江区
重庆冷锅,餐饮美食,中国菜,104.046797,30.716998,四川省,成都市,金牛区
重庆冷锅鱼,餐饮美食,其他,104.107983,30.68916,四川省,成都市,成华区
重庆冷锅鱼,餐饮美食,中国菜,104.097932,30.708613,四川省,成都市,成华区
重庆冷锅鱼,餐饮美食,中国菜,104.072044,30.710288,四川省,成都市,成华区
重庆冷锅鱼,餐饮美食,中国菜,104.106439,30.716366,四川省,成都市,成华区
重庆冷锅鱼笋子芋儿鸡,餐饮美食,中国菜,104.071512,30.700318,四川省,成都市,金牛区
重庆冷锅鱼竹笋鸡,餐饮美食,中国菜,104.081734,30.667835,四川省,成都市,青羊区
重庆两江口九宫格老火锅,餐饮美食,中国菜,104.095607,30.680443,四川省,成都市,成华区
重庆廖幺妹鸡杂,餐饮美食,中国菜,104.096181,30.668857,四川省,成都市,成华区
重庆路边摊老火锅,餐饮美食,中国菜,104.076557,30.660277,四川省,成都市,锦江区
重庆麻椒鱼火锅,餐饮美食,中国菜,104.083021,30.669141,四川省,成都市,青羊区
重庆麻辣杂酱面,餐饮美食,中国菜,104.072498,30.673828,四川省,成都市,青羊区
重庆麻辣杂酱面,餐饮美食,中国菜,104.082134,30.678134,四川省,成都市,金牛区
重庆麻辣杂酱面,餐饮美食,中国菜,104.068918,30.681401,四川省,成都市,金牛区
重庆麻辣炸酱面,餐饮美食,中国菜,104.076952,30.688095,四川省,成都市,金牛区
重庆冒鸭子,餐饮美食,其他,104.067828,30.673608,四川省,成都市,青羊区
重庆美蛙鱼,餐饮美食,中国菜,104.110038,30.714574,四川省,成都市,成华区
重庆面店,餐饮美食,中国菜,104.094343,30.708027,四川省,成都市,成华区
重庆面面聚道,餐饮美食,小吃快餐,104.070204,30.65749,四川省,成都市,锦江区
重庆牛爽面,餐饮美食,中国菜,104.111279,30.662174,四川省,成都市,成华区
重庆牛杂火锅,餐饮美食,中国菜,104.08187,30.660936,四川省,成都市,锦江区
重庆胖姐烧烤,餐饮美食,其他,104.071947,30.707607,四川省,成都市,成华区
重庆盆盆虾·蟹蛙,餐饮美食,中国菜,104.071179,30.665251,四川省,成都市,青羊区
重庆盆盆虾·蟹蛙,餐饮美食,中国菜,104.071148,30.665351,四川省,成都市,青羊区
重庆飘香鹅府,餐饮美食,中国菜,104.07915,30.700255,四川省,成都市,成华区
重庆平价美食,餐饮美食,中国菜,104.047936,30.702894,四川省,成都市,金牛区
重庆铺盖面,餐饮美食,小吃快餐,104.101878,30.656627,四川省,成都市,成华区
重庆铺盖面,餐饮美食,中国菜,104.083157,30.666229,四川省,成都市,青羊区
重庆铺盖面,餐饮美食,中国菜,104.094836,30.673103,四川省,成都市,成华区
重庆铺盖面,餐饮美食,中国菜,104.043876,30.677803,四川省,成都市,金牛区
重庆铺盖面,餐饮美食,其他,104.05345,30.690315,四川省,成都市,金牛区
重庆铺盖面,餐饮美食,中国菜,104.045507,30.692125,四川省,成都市,金牛区
重庆铺盖面猪脚饭,餐饮美食,中国菜,104.043112,30.690713,四川省,成都市,金牛区
重庆巧面店,餐饮美食,中国菜,104.116007,30.655571,四川省,成都市,成华区
重庆青花椒火锅鱼,餐饮美食,中国菜,104.044695,30.687704,四川省,成都市,金牛区
重庆荣昌鸡汤铺盖面总店,餐饮美食,小吃快餐,104.071781,30.65781,四川省,成都市,锦江区
重庆荣昌名小吃鸡汤铺盖面,餐饮美食,中国菜,104.054159,30.688701,四川省,成都市,金牛区
重庆蓉和老火锅,餐饮美食,中国菜,104.113509,30.685969,四川省,成都市,成华区
重庆三扈生瞌荀火锅,餐饮美食,中国菜,104.087339,30.684081,四川省,成都市,金牛区
重庆三江烤鱼,餐饮美食,中国菜,104.085365,30.690487,四川省,成都市,金牛区
重庆砂锅鳝鱼火锅,餐饮美食,中国菜,104.084512,30.668569,四川省,成都市,青羊区
重庆烧烤·简阳羊汤动物园店,餐饮美食,中国菜,104.109756,30.711544,四川省,成都市,成华区
重庆十年功夫烤脑花,餐饮美食,其他,104.044297,30.714848,四川省,成都市,金牛区
重庆手工刀削面,餐饮美食,中国菜,104.09788,30.691936,四川省,成都市,成华区
重庆手工刀削面,餐饮美食,中国菜,104.077915,30.716265,四川省,成都市,金牛区
重庆手工刀削面,餐饮美食,中国菜,104.078854,30.720065,四川省,成都市,金牛区
重庆手工刀削面,餐饮美食,中国菜,104.078689,30.720098,四川省,成都市,金牛区
重庆手工刀削面,餐饮美食,中国菜,104.06187,30.723752,四川省,成都市,金牛区
重庆手工刀削面,餐饮美食,中国菜,104.062284,30.726698,四川省,成都市,金牛区
重庆手工刀削铺盖面,餐饮美食,中国菜,104.046073,30.68608,四川省,成都市,金牛区
重庆蜀满香火锅鱼,餐饮美食,中国菜,104.044503,30.713727,四川省,成都市,金牛区
重庆特色阿宽豌杂面,餐饮美食,其他,104.093096,30.68121,四川省,成都市,成华区
重庆特色老麻抄手,餐饮美食,中国菜,104.103207,30.669689,四川省,成都市,成华区
重庆特色冷锅鱼,餐饮美食,其他,104.126826,30.685779,四川省,成都市,成华区
重庆特色嘛辣抄手,餐饮美食,中国菜,104.044216,30.715459,四川省,成都市,金牛区
重庆特色面,餐饮美食,中国菜,104.06833,30.667384,四川省,成都市,青羊区
重庆特色牛肚面,餐饮美食,中国菜,104.07348,30.682,四川省,成都市,金牛区
重庆特色牛肉蹄筋面,餐饮美食,中国菜,104.101897,30.656586,四川省,成都市,成华区
重庆特色牛肉蹄筋面隆江猪脚饭,餐饮美食,中国菜,104.098617,30.656297,四川省,成都市,成华区
重庆特色牛蹄筋面,餐饮美食,中国菜,104.110808,30.65357,四川省,成都市,成华区
重庆特色牛蹄筋面,餐饮美食,中国菜,104.089099,30.664819,四川省,成都市,锦江区
重庆特色牛蹄筋面,餐饮美食,中国菜,104.075995,30.66501,四川省,成都市,青羊区
重庆特色牛蹄筋面,餐饮美食,小吃快餐,104.076894,30.667571,四川省,成都市,青羊区
重庆特色牛蹄筋面,餐饮美食,中国菜,104.081851,30.678161,四川省,成都市,金牛区
重庆藤椒火锅鱼,餐饮美食,中国菜,104.128812,30.683409,四川省,成都市,成华区
重庆藤椒火锅鱼,餐饮美食,中国菜,104.09303,30.683999,四川省,成都市,成华区
重庆藤椒火锅鱼,餐饮美食,中国菜,104.054783,30.685823,四川省,成都市,金牛区
重庆藤椒火锅鱼,餐饮美食,中国菜,104.108261,30.688723,四川省,成都市,成华区
重庆藤椒火锅鱼,餐饮美食,中国菜,104.042688,30.696979,四川省,成都市,金牛区
重庆藤椒火锅鱼,餐饮美食,中国菜,104.076881,30.700592,四川省,成都市,成华区
重庆坨坨牛肉面,餐饮美食,中国菜,104.114893,30.709644,四川省,成都市,成华区
重庆豌豆面,餐饮美食,中国菜,104.074021,30.662707,四川省,成都市,青羊区
重庆豌杂面,餐饮美食,其他,104.079504,30.653379,四川省,成都市,锦江区
重庆豌杂面,餐饮美食,中国菜,104.10608,30.660121,四川省,成都市,成华区
重庆豌杂面,餐饮美食,中国菜,104.088727,30.661746,四川省,成都市,锦江区
重庆豌杂面,餐饮美食,其他,104.062552,30.661835,四川省,成都市,青羊区
重庆豌杂面,餐饮美食,其他,104.077814,30.67317,四川省,成都市,青羊区
重庆豌杂面,餐饮美食,中国菜,104.095937,30.680128,四川省,成都市,成华区
重庆豌杂面,餐饮美食,中国菜,104.109217,30.681799,四川省,成都市,成华区
重庆豌杂面,餐饮美食,其他,104.087926,30.683595,四川省,成都市,金牛区
重庆豌杂面,餐饮美食,其他,104.082743,30.686532,四川省,成都市,金牛区
重庆豌杂面,餐饮美食,小吃快餐,104.070218,30.690442,四川省,成都市,金牛区
重庆豌杂面,餐饮美食,中国菜,104.049523,30.701155,四川省,成都市,金牛区
重庆豌杂面,餐饮美食,中国菜,104.07228,30.710461,四川省,成都市,成华区
重庆豌杂面,餐饮美食,小吃快餐,104.046303,30.716683,四川省,成都市,金牛区
重庆豌杂面馄饨店,餐饮美食,其他,104.054854,30.693334,四川省,成都市,金牛区
重庆豌杂面馄饨店,餐饮美食,小吃快餐,104.096241,30.707446,四川省,成都市,成华区
重庆豌杂面馄饨店黄焖鸡,餐饮美食,小吃快餐,104.044904,30.690132,四川省,成都市,金牛区
重庆豌杂面猪脚饭,餐饮美食,小吃快餐,104.075106,30.689501,四川省,成都市,金牛区
重庆碗杂面,餐饮美食,中国菜,104.081378,30.657005,四川省,成都市,锦江区
重庆碗杂面,餐饮美食,小吃快餐,104.097445,30.665533,四川省,成都市,成华区
重庆碗杂面馄饨店,餐饮美食,中国菜,104.115098,30.699074,四川省,成都市,成华区
重庆碗杂面牛肉面,餐饮美食,小吃快餐,104.04403,30.674728,四川省,成都市,金牛区
重庆万州烤鱼干锅,餐饮美食,中国菜,104.085936,30.668313,四川省,成都市,青羊区
重庆万州烤鱼馆,餐饮美食,中国菜,104.094664,30.658316,四川省,成都市,成华区
重庆万州烤鱼火爆鱼肚,餐饮美食,中国菜,104.081972,30.66468,四川省,成都市,锦江区
重庆万州杂酱面,餐饮美食,小吃快餐,104.125872,30.673439,四川省,成都市,成华区
重庆万州杂酱面,餐饮美食,小吃快餐,104.104455,30.679927,四川省,成都市,成华区
重庆王妈面庄,餐饮美食,中国菜,104.108488,30.67373,四川省,成都市,成华区
重庆巫山烤鱼,餐饮美食,其他,104.110395,30.714254,四川省,成都市,成华区
重庆巫山纸包鱼,餐饮美食,中国菜,104.115671,30.679429,四川省,成都市,成华区
重庆香冒菜,餐饮美食,中国菜,104.072663,30.676749,四川省,成都市,青羊区
重庆小吃店,餐饮美食,中国菜,104.116592,30.722127,四川省,成都市,成华区
重庆小面,餐饮美食,小吃快餐,104.075273,30.6561,四川省,成都市,锦江区
重庆小面,餐饮美食,小吃快餐,104.064608,30.657045,四川省,成都市,青羊区
重庆小面,餐饮美食,小吃快餐,104.108968,30.657731,四川省,成都市,成华区
重庆小面,餐饮美食,其他,104.07877,30.658245,四川省,成都市,锦江区
重庆小面,餐饮美食,中国菜,104.127871,30.661806,四川省,成都市,成华区
重庆小面,餐饮美食,中国菜,104.069128,30.662063,四川省,成都市,青羊区
重庆小面,餐饮美食,中国菜,104.083058,30.662917,四川省,成都市,锦江区
重庆小面,餐饮美食,中国菜,104.114647,30.670762,四川省,成都市,成华区
重庆小面,餐饮美食,其他,104.097136,30.672026,四川省,成都市,成华区
重庆小面,餐饮美食,中国菜,104.08759,30.67522,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.082312,30.677935,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.05595,30.67857,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.067758,30.681745,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.081433,30.685163,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.069806,30.691107,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.057672,30.695272,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.059678,30.695581,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.067501,30.698462,四川省,成都市,金牛区
重庆小面,餐饮美食,小吃快餐,104.064089,30.699992,四川省,成都市,金牛区
重庆小面,餐饮美食,中国菜,104.094257,30.702867,四川省,成都市,成华区
重庆小面,餐饮美食,其他,104.073872,30.703168,四川省,成都市,成华区
重庆小面,餐饮美食,中国菜,104.106582,30.714002,四川省,成都市,成华区
重庆小面·特色铺盖面,餐饮美食,中国菜,104.071702,30.66513,四川省,成都市,青羊区
重庆小面刀削面抄手,餐饮美食,中国菜,104.076818,30.681109,四川省,成都市,金牛区
重庆鸭肠王老火锅,餐饮美食,中国菜,104.09379,30.684968,四川省,成都市,成华区
重庆幺幺酸辣粉,餐饮美食,中国菜,104.065543,30.711498,四川省,成都市,金牛区
重庆渔夫子冷锅鱼,餐饮美食,中国菜,104.050441,30.6532,四川省,成都市,青羊区
重庆渝北青花椒渔庄,餐饮美食,中国菜,104.108845,30.684226,四川省,成都市,成华区
重庆渝达老火锅,餐饮美食,中国菜,104.069943,30.654077,四川省,成都市,锦江区
